State,County,Tract,Population,Black,Hispanic,Mail-In,CDBG Total,CDBG per person,Black or Hispanic (%)
Pennsylvania,Beaver County,42007604100,2864,555,89,76.9,136194.88,47.6,22.5
Pennsylvania,Beaver County,42007604200,1624,142,42,81.2,78904.37,48.6,11.3
Pennsylvania,Beaver County,42007604500,2286,1873,25,72.5,152639.29,66.8,83.0
Pennsylvania,Beaver County,42007604600,3025,502,18,82.7,,0,17.2
Pennsylvania,Beaver County,42007604700,1493,229,34,80.3,,0,17.6
Pennsylvania,Beaver County,42007604800,4414,125,43,85.9,85000,19.3,3.8
Pennsylvania,Beaver County,42007604901,4171,293,63,83.2,,0,8.5
Pennsylvania,Beaver County,42007604902,4483,54,45,88.5,,0,2.2
Pennsylvania,Beaver County,42007605001,2503,11,13,83.4,,0,1.0
Pennsylvania,Beaver County,42007605002,3820,26,27,84.3,,0,1.4
Pennsylvania,Beaver County,42007605100,4965,10,42,86.6,,0,1.0
Pennsylvania,Beaver County,42007605200,2633,153,34,78.5,10394.58,3.9,7.1
Pennsylvania,Beaver County,42007605300,3220,55,34,82.5,175925.09,54.6,2.8
Pennsylvania,Beaver County,42007605400,3633,378,59,75.1,369644.07,101.7,12.0
Pennsylvania,Beaver County,42007605500,5254,214,71,84.3,211707.49,40.3,5.4
Pennsylvania,Beaver County,42007605600,3368,100,28,84.7,104879.46,31.1,3.8
Pennsylvania,Beaver County,42007605700,2634,1023,48,78.5,474692.02,180.2,40.7
Pennsylvania,Beaver County,42007605800,6120,42,59,86.2,,0,1.7
Pennsylvania,Bedford County,42009960100,3651,9,53,88,,0,1.7
Pennsylvania,Bedford County,42009960200,3574,11,6,91,,0,0.5
Pennsylvania,Bedford County,42009960300,5054,14,39,86.6,85766.24,17.0,1.0
Pennsylvania,Bedford County,42009960400,5411,9,18,86.4,,0,0.5
Pennsylvania,Bedford County,42009960500,3702,20,19,89.6,,0,1.1
Pennsylvania,Bedford County,42009960600,5044,31,39,87,,0,1.4
Pennsylvania,Bedford County,42009960700,2841,33,57,85.5,3037365.09,1069.1,3.2
Pennsylvania,Bedford County,42009960800,5395,85,80,88.4,,0,3.1
Pennsylvania,Bedford County,42009960900,4948,5,69,90.1,,0,1.5
Pennsylvania,Bedford County,42009961000,5779,13,44,89.1,,0,1.0
Pennsylvania,Bedford County,42009961100,4363,6,26,85.9,,0,0.7
Pennsylvania,Berks County,42011000100,5346,563,3268,75.1,52768999.26,9870.7,71.7
Pennsylvania,Berks County,42011000200,3970,545,2290,79.9,63043.63,15.9,71.4
Pennsylvania,Berks County,42011000300,2172,237,1078,72.1,92866.8,42.8,60.5
Pennsylvania,Berks County,42011000400,3936,404,2255,77.1,206728.59,52.5,67.6
Pennsylvania,Berks County,42011000500,3554,229,1871,72.2,289224.3,81.4,59.1
Pennsylvania,Berks County,42011000600,3261,296,590,82.6,5894.95,1.8,27.2
Pennsylvania,Berks County,42011000700,4196,309,2480,75.6,118456.8,28.2,66.5
Pennsylvania,Berks County,42011000800,4405,311,3009,73.1,127412.88,28.9,75.4
Pennsylvania,Berks County,42011000900,2696,395,1335,73.1,394235.72,146.2,64.2
Pennsylvania,Berks County,42011001000,3248,504,2230,73.4,79810.91,24.6,84.2
Pennsylvania,Berks County,42011001100,4184,550,2937,74.7,522474.16,124.9,83.3
Pennsylvania,Berks County,42011001200,1741,348,1171,63.8,255653.23,146.8,87.2
Pennsylvania,Berks County,42011001300,2970,395,2026,65.7,286156.39,96.3,81.5
Pennsylvania,Berks County,42011001400,4494,282,3361,71.5,337819.68,75.2,81.1
Pennsylvania,Berks County,42011001500,3730,282,2535,77.2,63676.95,17.1,75.5
Pennsylvania,Berks County,42011001600,2670,188,1572,76.6,55492.94,20.8,65.9
Pennsylvania,Berks County,42011001700,3224,140,2503,66.4,575801.93,178.6,82.0
Pennsylvania,Berks County,42011001800,2874,324,1102,78.1,158032.29,55.0,49.6
Pennsylvania,Berks County,42011001900,2539,291,1430,72.7,103023.29,40.6,67.8
Pennsylvania,Berks County,42011002000,4181,444,1849,77.3,305329.01,73.0,54.8
Pennsylvania,Berks County,42011002100,2783,305,1666,70.7,96556.27,34.7,70.8
Pennsylvania,Berks County,42011002200,2026,180,1525,75.2,97814.87,48.3,84.2
Pennsylvania,Berks County,42011002300,2186,189,1515,69.7,136361.59,62.4,78.0
Pennsylvania,Berks County,42011002500,3201,445,2234,79,921246.49,287.8,83.7
Pennsylvania,Berks County,42011002600,3330,289,2288,81.4,381236.95,114.5,77.4
Pennsylvania,Berks County,42011002700,2071,123,464,79.6,47924.95,23.1,28.3
Pennsylvania,Berks County,42011002900,3094,206,646,76.1,131163.07,42.4,27.5
Pennsylvania,Berks County,42011010100,6029,36,223,85.3,,0,4.3
Pennsylvania,Berks County,42011010201,4423,27,114,87.2,,0,3.2
Pennsylvania,Berks County,42011010202,5331,38,190,87.3,115000,21.6,4.3
Pennsylvania,Berks County,42011010302,2904,29,168,87,,0,6.8
Pennsylvania,Berks County,42011010303,1987,28,85,87.8,,0,5.7
Pennsylvania,Berks County,42011010304,6728,378,627,89.7,1131860,168.2,14.9
Pennsylvania,Berks County,42011010400,8153,106,281,87.4,,0,4.7
Pennsylvania,Berks County,42011010500,6595,150,248,87.9,216606.81,32.8,6.0
Pennsylvania,Berks County,42011010600,8007,167,322,87.7,122373.52,15.3,6.1
Pennsylvania,Berks County,42011010700,7271,251,355,92.3,,0,8.3
Pennsylvania,Berks County,42011010801,1928,43,41,86,,0,4.4
Pennsylvania,Berks County,42011010802,9084,533,525,85.8,231377.05,25.5,11.6
Pennsylvania,Berks County,42011010902,4008,244,356,82.7,870177,217.1,15.0
Pennsylvania,Berks County,42011010903,6205,267,321,89.7,,0,9.5
Pennsylvania,Berks County,42011010904,3610,133,235,89.7,,0,10.2
Pennsylvania,Berks County,42011010905,4594,123,363,87.1,,0,10.6
Pennsylvania,Berks County,42011011000,4588,176,334,87.3,268515.65,58.5,11.1
Pennsylvania,Berks County,42011011101,2129,75,204,79,20000,9.4,13.1
Pennsylvania,Berks County,42011011102,5459,58,192,89.2,,0,4.6
Pennsylvania,Berks County,42011011200,4212,298,769,84.4,158224.94,37.6,25.3
Pennsylvania,Berks County,42011011300,2877,110,277,86.2,,0,13.5
Pennsylvania,Berks County,42011011400,5273,141,450,85.4,,0,11.2
Pennsylvania,Berks County,42011011500,3043,49,149,85,32060.01,10.5,6.5
Pennsylvania,Berks County,42011011601,5265,263,559,83.2,,0,15.6
Pennsylvania,Berks County,42011011602,4232,74,210,88,339570.9,80.2,6.7
Pennsylvania,Berks County,42011011603,5650,116,210,82,,0,5.8
Pennsylvania,Berks County,42011011701,7216,29,92,92.4,105633,14.6,1.7
Pennsylvania,Berks County,42011011702,4585,47,95,88.1,,0,3.1
Pennsylvania,Berks County,42011011703,4077,94,79,85.8,,0,4.2
Pennsylvania,Berks County,42011011800,5163,65,165,85.7,,0,4.5
Pennsylvania,Berks County,42011011902,3503,37,42,89.7,205000,58.5,2.3
Pennsylvania,Berks County,42011011903,5030,210,114,86.1,,0,6.4
Pennsylvania,Berks County,42011011904,7553,249,190,86.7,70907.92,9.4,5.8
Pennsylvania,Berks County,42011012001,2472,65,69,87.5,,0,5.4
Pennsylvania,Berks County,42011012002,8760,277,297,87.7,2859432.3,326.4,6.6
Pennsylvania,Berks County,42011012101,1809,37,136,83.9,,0,9.6
Pennsylvania,Berks County,42011012103,2322,15,47,86.4,,0,2.7
Pennsylvania,Berks County,42011012104,3160,95,217,86.2,278027.8,88.0,9.9
Pennsylvania,Berks County,42011012105,8836,344,293,89.3,126102.59,14.3,7.2
Pennsylvania,Berks County,42011012200,3138,115,439,82,91705.34,29.2,17.7
Pennsylvania,Berks County,42011012300,4443,93,347,85.9,52757.93,11.9,9.9
Pennsylvania,Berks County,42011012400,6370,278,1039,81.3,876784.32,137.6,20.7
Pennsylvania,Berks County,42011012500,2008,59,401,85.9,,0,22.9
Pennsylvania,Berks County,42011012600,2291,74,549,82.4,,0,27.2
Pennsylvania,Berks County,42011012700,8959,297,712,89.6,33000,3.7,11.3
Pennsylvania,Berks County,42011012800,3911,82,630,85.2,47168,12.1,18.2
Pennsylvania,Berks County,42011012900,7371,33,148,87.4,,0,2.5
Pennsylvania,Berks County,42011013000,6501,181,71,88.4,141521.29,21.8,3.9
Pennsylvania,Berks County,42011013100,5078,6,70,88.8,,0,1.5
Pennsylvania,Berks County,42011013200,4055,19,45,83.5,341482.81,84.2,1.6
Pennsylvania,Berks County,42011013301,2997,6,64,87.3,,0,2.3
Pennsylvania,Berks County,42011013302,5842,21,73,87.4,,0,1.6
Pennsylvania,Berks County,42011013401,7890,30,112,90.7,40102.29,5.1,1.8
Pennsylvania,Berks County,42011013402,3060,11,20,87.8,,0,1.0
Pennsylvania,Berks County,42011013500,10772,332,654,87.5,,0,9.2
Pennsylvania,Berks County,42011013600,4085,32,138,86.8,,0,4.2
Pennsylvania,Berks County,42011013701,3397,11,62,86.7,,0,2.1
Pennsylvania,Berks County,42011013702,3795,14,128,87.1,160580.29,42.3,3.7
Pennsylvania,Berks County,42011013800,4289,47,127,85.5,5000,1.2,4.1
Pennsylvania,Berks County,42011013900,7893,49,154,87.6,30000,3.8,2.6
Pennsylvania,Berks County,42011014000,5012,65,128,74.5,1827410.93,364.6,3.9
Pennsylvania,Berks County,42011014100,8384,376,229,82.1,264624.64,31.6,7.2
Pennsylvania,Berks County,42011014200,7748,35,141,88.5,208345.63,26.9,2.3
Pennsylvania,Blair County,42013010101,4229,29,16,76.9,,0,1.1
Pennsylvania,Blair County,42013010102,2966,32,44,79.9,35812.9,12.1,2.6
Pennsylvania,Blair County,42013010103,2511,5,12,87.9,33470,13.3,0.7
Pennsylvania,Blair County,42013010401,1828,5,18,86,182607,99.9,1.3
Pennsylvania,Blair County,42013010402,6499,21,33,86.1,81706,12.6,0.8
Pennsylvania,Blair County,42013010500,3430,4,19,87,,0,0.7
Pennsylvania,Blair County,42013010600,2196,13,7,92.1,50000,22.8,0.9
Pennsylvania,Blair County,42013010700,7402,132,85,79.9,82970.34,11.2,2.9
Pennsylvania,Blair County,42013010800,3671,14,41,85.6,202906.16,55.3,1.5
Pennsylvania,Blair County,42013010900,7381,35,44,88.6,14310,1.9,1.1
Pennsylvania,Blair County,42013011001,3742,19,17,87.8,,0,1.0
Pennsylvania,Blair County,42013011002,4226,75,42,85.4,,0,2.8
Pennsylvania,Blair County,42013011100,5997,20,52,88.7,81556.94,13.6,1.2
Pennsylvania,Blair County,42013011200,5791,96,53,87.5,165617.05,28.6,2.6
Pennsylvania,Blair County,42013011300,5938,17,81,89.5,,0,1.7
Pennsylvania,Blair County,42013011400,2585,13,15,82,,0,1.1
Pennsylvania,Blair County,42013011500,5923,27,15,86,,0,0.7
Pennsylvania,Blair County,42013011600,4173,8,23,83,,0,0.7
Pennsylvania,Blair County,42013100200,2231,7,13,88.6,1168649.55,523.8,0.9
Pennsylvania,Blair County,42013100300,3184,131,39,77.3,289051,90.8,5.3
Pennsylvania,Blair County,42013100400,1768,116,8,82.7,325483.58,184.1,7.0
Pennsylvania,Blair County,42013100500,3631,208,44,81.1,157643.3,43.4,6.9
Pennsylvania,Blair County,42013100600,2553,36,25,85.4,54864.93,21.5,2.4
Pennsylvania,Blair County,42013100700,2326,140,64,79.1,527457.38,226.8,8.8
Pennsylvania,Blair County,42013100800,1917,104,43,79.5,,0,7.7
Pennsylvania,Blair County,42013100900,4389,67,48,79.2,1487338.25,338.9,2.6
Pennsylvania,Blair County,42013101100,1567,43,13,89.4,193078.7,123.2,3.6
Pennsylvania,Blair County,42013101200,4001,45,39,87.5,654445.07,163.6,2.1
