State,County,Tract,Population,Black,Hispanic,Mail-In,CDBG Total,CDBG per person,Black or Hispanic (%)
Hawaii,Honolulu County,15003000110,4288,19,199,91.6,,0,5.1
Hawaii,Honolulu County,15003000111,5035,23,195,87.4,,0,4.3
Hawaii,Honolulu County,15003000112,5555,29,264,88.1,,0,5.3
Hawaii,Honolulu County,15003000114,1594,16,51,82.5,,0,4.2
Hawaii,Honolulu County,15003000200,5742,16,298,83.8,,0,5.5
Hawaii,Honolulu County,15003000301,3307,16,107,86,,0,3.7
Hawaii,Honolulu County,15003000302,2990,12,121,84.8,,0,4.4
Hawaii,Honolulu County,15003000401,2893,7,81,87.6,,0,3.0
Hawaii,Honolulu County,15003000402,3999,11,99,93.5,,0,2.8
Hawaii,Honolulu County,15003000500,3807,13,102,87.6,,0,3.0
Hawaii,Honolulu County,15003000600,1218,3,43,83.7,,0,3.8
Hawaii,Honolulu County,15003000700,2966,1,132,84.8,,0,4.5
Hawaii,Honolulu County,15003000800,3771,19,149,80.2,,0,4.5
Hawaii,Honolulu County,15003000901,2736,8,89,85.6,,0,3.5
Hawaii,Honolulu County,15003000902,4088,20,159,81.7,5515.56,1.3,4.4
Hawaii,Honolulu County,15003000903,2858,13,101,81.3,,0,4.0
Hawaii,Honolulu County,15003001000,3096,6,213,82.2,,0,7.1
Hawaii,Honolulu County,15003001100,3862,18,178,67.7,570000,147.6,5.1
Hawaii,Honolulu County,15003001201,2924,14,144,78.9,,0,5.4
Hawaii,Honolulu County,15003001202,3030,8,132,80.8,,0,4.6
Hawaii,Honolulu County,15003001300,4207,16,199,77.5,55241.29,13.1,5.1
Hawaii,Honolulu County,15003001400,2550,13,97,82.9,,0,4.3
Hawaii,Honolulu County,15003001500,3527,13,180,81,267630.62,75.9,5.5
Hawaii,Honolulu County,15003001600,3783,17,219,86.4,,0,6.2
Hawaii,Honolulu County,15003001700,2437,17,142,82.3,,0,6.5
Hawaii,Honolulu County,15003001801,1717,56,135,73.1,,0,11.1
Hawaii,Honolulu County,15003001803,3360,104,262,72.9,,0,10.9
Hawaii,Honolulu County,15003001804,1849,25,127,82.1,,0,8.2
Hawaii,Honolulu County,15003001901,837,13,34,74.3,,0,5.6
Hawaii,Honolulu County,15003001903,2770,55,119,79.8,,0,6.3
Hawaii,Honolulu County,15003001904,3912,85,240,77.3,,0,8.3
Hawaii,Honolulu County,15003002003,2477,65,145,76.7,,0,8.5
Hawaii,Honolulu County,15003002004,1398,31,85,74.8,,0,8.3
Hawaii,Honolulu County,15003002005,2389,50,152,69.3,,0,8.5
Hawaii,Honolulu County,15003002006,2364,44,124,78.7,,0,7.1
Hawaii,Honolulu County,15003002100,3864,33,249,82.3,,0,7.3
Hawaii,Honolulu County,15003002201,3684,58,234,78,,0,7.9
Hawaii,Honolulu County,15003002202,3400,42,114,84.5,129600,38.1,4.6
Hawaii,Honolulu County,15003002300,5523,46,298,83.1,296026,53.6,6.2
Hawaii,Honolulu County,15003002401,3096,40,209,80.4,,0,8.0
Hawaii,Honolulu County,15003002402,3228,30,132,76.4,249378,77.3,5.0
Hawaii,Honolulu County,15003002500,3915,50,224,80.5,,0,7.0
Hawaii,Honolulu County,15003002600,4249,47,241,85.1,114000,26.8,6.8
Hawaii,Honolulu County,15003002701,5093,99,321,74.8,120000,23.6,8.2
Hawaii,Honolulu County,15003002702,5057,50,276,84,20000,4.0,6.4
Hawaii,Honolulu County,15003002800,3678,12,130,84.9,,0,3.9
Hawaii,Honolulu County,15003002900,2415,24,71,74.1,,0,3.9
Hawaii,Honolulu County,15003003000,4321,12,177,81.5,8440.08,2.0,4.4
Hawaii,Honolulu County,15003003101,3687,11,83,87.8,,0,2.5
Hawaii,Honolulu County,15003003102,3335,6,93,88.7,,0,3.0
Hawaii,Honolulu County,15003003200,833,4,45,76.6,,0,5.9
Hawaii,Honolulu County,15003003300,1132,2,52,85.9,,0,4.8
Hawaii,Honolulu County,15003003403,5530,61,353,77.2,,0,7.5
Hawaii,Honolulu County,15003003404,4716,39,260,78.8,2383903.89,505.5,6.3
Hawaii,Honolulu County,15003003405,3250,42,222,81.6,99877.4,30.7,8.1
Hawaii,Honolulu County,15003003406,5777,58,351,74.6,,0,7.1
Hawaii,Honolulu County,15003003407,913,6,32,85.4,,0,4.2
Hawaii,Honolulu County,15003003501,2282,25,129,80.6,600000,262.9,6.7
Hawaii,Honolulu County,15003003502,3876,34,172,85.2,375000,96.7,5.3
Hawaii,Honolulu County,15003003601,4109,41,202,81.3,1052434,256.1,5.9
Hawaii,Honolulu County,15003003603,2807,24,140,76.5,,0,5.8
Hawaii,Honolulu County,15003003604,2519,24,90,68.2,1564288,621.0,4.5
Hawaii,Honolulu County,15003003700,5579,92,220,81.5,20412,3.7,5.6
Hawaii,Honolulu County,15003003800,3970,56,176,83.9,9215230.01,2321.2,5.8
Hawaii,Honolulu County,15003003900,655,18,44,82.4,16231359.21,24780.7,9.5
Hawaii,Honolulu County,15003004000,1552,40,90,77.3,1539057.68,991.7,8.4
Hawaii,Honolulu County,15003004100,4504,66,355,81,81103.94,18.0,9.3
Hawaii,Honolulu County,15003004200,3432,65,129,82.2,247871,72.2,5.7
Hawaii,Honolulu County,15003004300,5591,72,395,80.2,,0,8.4
Hawaii,Honolulu County,15003004400,5165,7,281,80.7,22337,4.3,5.6
Hawaii,Honolulu County,15003004500,5145,30,166,84.3,,0,3.8
Hawaii,Honolulu County,15003004600,3735,15,111,86.5,,0,3.4
Hawaii,Honolulu County,15003004700,4553,15,150,84.2,2000000,439.3,3.6
Hawaii,Honolulu County,15003004800,6707,26,362,80.8,,0,5.8
